ATTACHMENT
H2 -> H^- + H
SPECIES: e / H2
PROCESS: E + H2 -> H- + H, Attachment
PARAM.:  E = 0 eV
COMMENT: LP added points to decrease the cross section in the 5-7 eV region between the resonances.
COMMENT: ?.
UPDATED: 2012-10-01 14:47:49
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 1.400000e+1
SPECIES: e / H2
PROCESS: E + H2 -> E + H2(D3PI)(14.0eV), Excitation
PARAM.:  E = 14 eV, complete set
UPDATED: 2010-06-24 13:12:16
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 1.400000e+1	0.000000e+0
 1.560000e+1	4.100000e-22
 2.000000e+1	3.100000e-22
 2.500000e+1	2.000000e-22
 3.000000e+1	1.200000e-22
 4.000000e+1	5.300000e-23
 5.000000e+1	2.800000e-23
 7.000000e+1	1.000000e-23
 1.000000e+2	4.000000e-24
 1.500000e+2	0.000000e+0
-----------------------------

EXCITATION
H2 -> H(n2)
 1.500000e+1
SPECIES: e / H2
PROCESS: E + H2 -> E + H(n=2)(15.0eV), Excitation
PARAM.:  E = 15 eV, complete set
COMMENT: H2 DISSOCIATIVE Excitation TO N = 2 (LYMAN ALPHA).
UPDATED: 2010-06-24 13:12:44
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 1.700000e+1	0.000000e+0
 2.000000e+1	5.000000e-22
 2.500000e+1	7.000000e-22
 3.000000e+1	9.500000e-22
 3.500000e+1	1.050000e-21
 4.000000e+1	1.150000e-21
 5.000000e+1	1.250000e-21
 6.000000e+1	1.300000e-21
 7.000000e+1	1.300000e-21
 1.000000e+2	1.250000e-21
 1.500000e+2	1.100000e-21
 2.000000e+2	9.000000e-22
 3.000000e+2	7.000000e-22
 5.000000e+2	5.000000e-22
 7.000000e+2	4.000000e-22
 1.000000e+3	3.600000e-22
 1.500000e+3	1.900000e-22
 2.000000e+3	1.540000e-22
 3.000000e+3	1.130000e-22
 5.000000e+3	7.300000e-23
 7.000000e+3	5.600000e-23
 1.000000e+4	4.200000e-23
-----------------------------

EXCITATION
H2 -> H2(RYDBERG_SUM)
 1.520000e+1
SPECIES: e / H2
PROCESS: E + H2 -> E + H2(RYDBERG_SUM)(15.2eV), Excitation
PARAM.:  E = 15.2 eV, complete set
COMMENT: H2 (RYDBERG SUM) Excitation - from Garvey et al, J. Appl. Phys. 48, 4353 (1977).
UPDATED: 2010-06-24 13:12:58
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 1.600000e+1	0.000000e+0
 1.700000e+1	1.300000e-22
 1.800000e+1	3.000000e-22
 2.000000e+1	6.300000e-22
 2.200000e+1	9.500000e-22
 3.000000e+1	1.900000e-21
 4.000000e+1	2.200000e-21
 6.000000e+1	2.400000e-21
 8.000000e+1	2.300000e-21
 1.000000e+2	2.100000e-21
 1.500000e+2	1.750000e-21
 2.000000e+2	1.500000e-21
 3.000000e+2	1.200000e-21
 5.000000e+2	8.500000e-22
 7.000000e+2	6.700000e-22
 1.000000e+3	5.200000e-22
 1.500000e+3	3.850000e-22
 2.000000e+3	3.100000e-22
 3.000000e+3	2.260000e-22
 5.000000e+3	1.500000e-22
 7.000000e+3	1.140000e-22
 1.000000e+4	8.500000e-23
-----------------------------

EXCITATION
H2 -> H(n3)
 1.660000e+1
SPECIES: e / H2
PROCESS: E + H2 -> E + H(n=3)(16.6eV), Excitation
PARAM.:  E = 16.6 eV, complete set
COMMENT: H2 Dissociative Excitation TO N = 3 (BALMER ALPHA).
UPDATED: 2010-06-24 13:13:11
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 1.660000e+1	0.000000e+0
 1.800000e+1	4.500000e-23
 1.900000e+1	5.600000e-23
 2.000000e+1	5.800000e-23
 2.500000e+1	6.000000e-23
 3.000000e+1	6.800000e-23
 4.000000e+1	8.000000e-23
 5.000000e+1	9.200000e-23
 6.000000e+1	9.400000e-23
 8.000000e+1	9.400000e-23
 1.000000e+2	8.700000e-23
 1.500000e+2	7.200000e-23
 2.000000e+2	6.000000e-23
 3.000000e+2	4.300000e-23
 5.000000e+2	2.800000e-23
 7.000000e+2	2.100000e-23
 1.000000e+3	1.500000e-23
 1.500000e+3	1.100000e-23
 2.000000e+3	8.000000e-24
 3.000000e+3	6.000000e-24
 5.000000e+3	4.000000e-24
 7.000000e+3	3.000000e-24
 1.000000e+4	2.000000e-24
-----------------------------

IONIZATION
H2 -> H2^+
 1.540000e+1
SPECIES: e / H2
PROCESS: E + H2 -> E + E + H2+, Ionization
PARAM.:  E = 15.4 eV, complete set
COMMENT: Rapp D et al 1965 J. Chem. Phys. 42 4081  Rapp D and Englander-Golden P 1965 J. Chem.
COMMENT: Phys. 43 1464 Gorse C et al 1987 Chem. Phys. 117 177 Tawara H et al 1990 JPC Ref. Data
COMMENT: 19 617 Simko T et al 1997 Phys. Rev. E 56 5908.
UPDATED: 2012-04-11 18:36:08
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 0.000000e+0	0.000000e+0
 1.540000e+1	0.000000e+0
 1.560000e+1	1.000000e-22
 1.580000e+1	2.000000e-22
 1.600000e+1	3.000000e-22
 1.620000e+1	4.500000e-22
 1.640000e+1	5.500000e-22
 1.660000e+1	7.000000e-22
 1.680000e+1	8.000000e-22
 1.700000e+1	9.500000e-22
 1.720000e+1	1.050000e-21
 1.740000e+1	1.200000e-21
 1.760000e+1	1.300000e-21
 1.780000e+1	1.450000e-21
 1.800000e+1	1.550000e-21
 1.820000e+1	1.750000e-21
 1.840000e+1	1.850000e-21
 1.860000e+1	1.950000e-21
 1.880000e+1	2.100000e-21
 1.900000e+1	2.250000e-21
 1.920000e+1	2.400000e-21
 1.940000e+1	2.500000e-21
 1.960000e+1	2.600000e-21
 1.980000e+1	2.700000e-21
 2.000000e+1	2.850000e-21
 2.100000e+1	3.360000e-21
 2.300000e+1	4.390000e-21
 2.500000e+1	5.240000e-21
 2.800000e+1	6.310000e-21
 3.200000e+1	7.300000e-21
 4.000000e+1	8.650000e-21
 5.000000e+1	9.400000e-21
 7.000000e+1	9.670000e-21
 1.000000e+2	9.320000e-21
 1.500000e+2	8.000000e-21
 2.000000e+2	7.120000e-21
 3.000000e+2	5.710000e-21
 5.000000e+2	4.040000e-21
 7.000000e+2	3.160000e-21
 1.000000e+3	2.370000e-21
 1.500000e+3	1.720000e-21
 2.000000e+3	1.340000e-21
 3.000000e+3	9.700000e-22
 5.000000e+3	6.100000e-22
 7.000000e+3	4.600000e-22
 1.000000e+4	3.400000e-22
-----------------------------


ELASTIC
O2
 1.700000e-5
SPECIES: e / O2
PROCESS: E + O2 -> E + O2, Elastic
PARAM.:  m/M = 0.000017, complete set
COMMENT: elastic MOMENTUM-TRANSFER CROSS SECTION attn:  mass ratio corrected on 1 oct 2015.
UPDATED: 2015-10-01 14:39:18
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 1.000000e-4	3.500000e-21
 3.514217e-2	1.378600e-20
 7.151931e-2	2.310800e-20
 1.091748e-1	4.285800e-20
 1.481536e-1	5.550800e-20
 1.885022e-1	5.677000e-20
 3.182567e-1	5.818300e-20
 5.135612e-1	5.956800e-20
 6.218101e-1	6.087200e-20
 6.788040e-1	6.315200e-20
 7.378008e-1	6.551200e-20
 7.988709e-1	6.795500e-20
 8.620871e-1	6.986300e-20
 9.275249e-1	7.182600e-20
 9.952623e-1	7.385800e-20
 1.137962e+0	7.675900e-20
 1.630268e+0	7.465500e-20
 1.722701e+0	7.299100e-20
 1.818383e+0	7.126900e-20
 1.917427e+0	6.948600e-20
 2.019952e+0	6.790000e-20
 2.349654e+0	6.625200e-20
 2.715352e+0	6.442300e-20
 2.981072e+0	6.309500e-20
 3.731513e+0	6.153700e-20
 4.821032e+0	6.017900e-20
 6.161434e+0	5.896000e-20
 1.061449e+1	5.769300e-20
 1.379108e+1	5.640300e-20
 1.783649e+1	5.514900e-20
 2.062719e+1	5.406100e-20
 2.217395e+1	5.297800e-20
 2.383133e+1	5.181800e-20
 2.560725e+1	5.051400e-20
 2.751018e+1	4.899200e-20
 2.954921e+1	4.736100e-20
 3.062278e+1	4.640800e-20
 3.173407e+1	4.535300e-20
 3.288442e+1	4.426000e-20
 3.407519e+1	4.312900e-20
 3.530781e+1	4.195800e-20
 3.658374e+1	4.074500e-20
 3.790451e+1	3.949100e-20
 3.927170e+1	3.819200e-20
 4.068694e+1	3.706700e-20
 4.215191e+1	3.614400e-20
 4.366836e+1	3.518900e-20
 4.523810e+1	3.420000e-20
 4.686301e+1	3.317600e-20
 4.854502e+1	3.211700e-20
 5.208844e+1	3.026000e-20
 5.588529e+1	2.855200e-20
 5.995369e+1	2.672100e-20
 6.431306e+1	2.540600e-20
 6.898420e+1	2.400500e-20
 7.398942e+1	2.250300e-20
 7.935261e+1	2.089400e-20
 8.509938e+1	1.978200e-20
 9.125714e+1	1.867400e-20
 9.785531e+1	1.748600e-20
 1.049254e+2	1.671600e-20
 1.164898e+2	1.581400e-20
 1.248925e+2	1.515800e-20
 1.338963e+2	1.445600e-20
 1.435440e+2	1.370400e-20
 1.538817e+2	1.289700e-20
 1.649587e+2	1.203300e-20
 1.768279e+2	1.110700e-20
 1.830772e+2	1.062000e-20
 1.895461e+2	1.011500e-20
 1.962423e+2	9.593100e-21
 2.031738e+2	9.217500e-21
 2.177762e+2	8.837800e-21
 2.334229e+2	8.431000e-21
 2.501886e+2	7.995100e-21
 2.681535e+2	7.528000e-21
 2.874032e+2	7.027500e-21
 3.080295e+2	6.563500e-21
 3.301311e+2	6.187800e-21
 3.538134e+2	5.785200e-21
 3.791894e+2	5.353800e-21
 3.925501e+2	5.126600e-21
 4.063803e+2	4.891500e-21
 4.206965e+2	4.648200e-21
 4.355158e+2	4.396200e-21
 4.508559e+2	4.135400e-21
 4.667351e+2	3.865500e-21
 4.831724e+2	3.586100e-21
 5.001872e+2	3.299100e-21
 5.360318e+2	3.134300e-21
 5.744399e+2	2.957600e-21
 6.155950e+2	2.768300e-21
 6.596934e+2	2.565400e-21
 6.829116e+2	2.458600e-21
 7.069458e+2	2.348000e-21
 7.318245e+2	2.233600e-21
 7.575776e+2	2.115100e-21
 7.842356e+2	1.992500e-21
 8.118305e+2	1.865600e-21
 8.403951e+2	1.734200e-21
 8.699636e+2	1.598200e-21
 9.005711e+2	1.457400e-21
 9.322543e+2	1.311600e-21
